Tote #,Strain,Date,Trimmer #,Flower,Smalls,Original Tote Wt.,Trim,Trash
1960.0,Zerial 2.,12/23/24,15.0,1323.0,162.0,5.0,723.0,825.0
1961.0,Zerial 2.,12/31/24,13.0,1290.0,258.0,6.8,704.0,1026.0
1962.0,Zerial 2.,12/20/24,41.0,1484.0,70.0,6.4,510.0,880.0
1963.0,Zerial 2.,12/20/24,1.0,1582.0,239.0,8.3,803.0,1180.0
1964.0,Zerial 2.,12/20/24,61.0,1386.0,192.0,6.1,564.0,689.0
1965.0,Zerial 2.,12/20/24,5.0,1001.0,142.0,4.1,425.0,582.0
1966.0,Zerial 2.,12/20/24,21.0,934.0,302.0,5.6,522.0,726.0
1967.0,Zerial 2.,12/20/24,11.0,1423.0,285.0,7.2,683.0,1175.0
1968.0,Zerial 2.,12/20/24,44.0,1277.0,143.0,6.0,441.0,822.0
1969.0,Zerial 2.,12/20/24,33.0,886.0,368.0,4.8,403.0,736.0
1970.0,Zerial 2.,12/20/24,26.0,1056.0,325.0,6.1,909.0,708.0
1971.0,Zerial 2.,12/23/24,8.0,1748.0,224.0,7.5,569.0,1015.0
1972.0,Zerial 2.,12/20/24,18.0,1402.0,148.0,6.5,599.0,980.0
1973.0,Zerial 2.,12/20/24,48.0,1030.0,202.0,5.0,400.0,744.0
1974.0,Zerial 2.,12/20/24,14.0,1308.0,195.0,6.6,574.0,844.0
1975.0,Zerial 2.,12/20/24,40.0,1284.0,391.0,7.4,668.0,1058.0
1976.0,Zerial 2.,12/20/24,54.0,1485.0,204.0,7.3,591.0,1180.0
1977.0,Zerial 2.,12/20/24,17.0,1305.0,203.0,5.9,613.0,760.0
1978.0,Zerial 2.,12/20/24,64.0,940.0,150.0,4.6,465.0,646.0
1979.0,Zerial 2.,12/20/24,34.0,1557.0,253.0,7.1,757.0,981.0
1980.0,Zerial 2.,12/23/24,12.0,1122.0,263.0,6.7,639.0,1052.0
1981.0,Zerial 2.,12/20/24,3.0,1366.0,235.0,6.4,926.0,552.0
1982.0,Zerial 2.,12/27/24,59.0,1232.0,202.0,5.7,414.0,787.0
1983.0,Zerial 2.,12/20/24,36.0,1149.0,247.0,5.8,550.0,913.0
1984.0,Zerial 2.,12/20/24,9.0,1530.0,163.0,6.7,529.0,828.0
1985.0,Zerial 3,,,,,,,
1986.0,Zerial 3,,,,,,,
1987.0,Zerial 3,,,,,,,
1988.0,Zerial 3,,,,,,,
1989.0,Zerial 3,,,,,,,
1990.0,Zerial 3,,,,,,,
1991.0,Zerial 3,03-06-2025,33.0,760.0,210.0,4.8,531.0,848.0
1992.0,Zerial 3,2/26/25,27.0,309.0,247.0,3.2,303.0,807.0
1993.0,Zerial 3,,,,,,,
1994.0,Zerial 3,,,,,,,
1995.0,Zerial 3,2025-03-07,6.0,698.0,257.0,4.4,681.0,555.0
1996.0,Zerial 3,03-06-2025,56.0,443.0,283.0,4.5,402.0,956.0
1997.0,Zerial 3,2/21/25,38.0,523.0,264.0,4.3,264.0,709.0
1998.0,Zerial 3,2/19/25,26.0,710.0,382.0,5.2,641.0,849.0
1999.0,Zerial 3,,,,,,,
2000.0,Zerial 3,,,,,,,
2001.0,Zerial 3,,,,,,,
2002.0,Zerial 3,,,,,,,
2003.0,Zerial 3,2/20/25,72.0,762.0,337.0,5.3,664.0,841.0
2004.0,Zerial 3,2/20/25,20.0,344.0,189.0,4.3,378.0,1091.0
2005.0,Zerial 3,2/26/25,59.0,249.0,432.0,5.3,926.0,731.0
2006.0,Zerial 3,,,,,,,
2007.0,Zerial 3,,,,,,,
2008.0,Zerial 3,2025-03-07,8.0,1006.0,195.0,5.4,580.0,793.0
2009.0,Zerial 3,2/26/25,65.0,451.0,620.0,5.6,401.0,1015.0
2010.0,Zerial 3,2/20/25,16.0,345.0,431.0,4.5,537.0,948.0
2011.0,Zerial 3,2/21/25,6.0,825.0,180.0,5.3,995.0,541.0
2012.0,Zerial 3,,,,,,,
2013.0,Zerial 3,,,,,,,
2014.0,Zerial 3,2/26/25,26.0,428.0,381.0,4.2,626.0,719.0
2015.0,Zerial 3,,,,,,,
2016.0,Zerial 3,,,,,,,
2017.0,Zerial 3,2/20/25,15.0,696.0,594.0,7.0,810.0,1029.0
2018.0,Zerial 3,2/20/25,40.0,430.0,660.0,5.0,228.0,851.0
2019.0,Zerial 3,2/21/25,71.0,1094.0,324.0,6.4,602.0,973.0
2020.0,Zerial 3,2/20/25,21.0,470.0,445.0,4.8,526.0,906.0
2021.0,Zerial 3,,,,,,,
2022.0,Zerial 3,,,,,,,
2023.0,Zerial 3,,,,,,,
2024.0,Zerial 3,,,,,,,
2025.0,Zerial 3,,,,,,,
2026.0,Zerial 3,,,,,,,
2027.0,Zerial 3,2/19/25,52.0,720.0,348.0,5.9,617.0,971.0
2028.0,Zerial 3,,,,,,,
2029.0,Zerial 3,,,,,,,
2030.0,Zerial 3,03-06-2025,75.0,959.0,240.0,6.0,1172.0,319.0
2031.0,Zerial 3,,,,,,,
2032.0,Zerial 3,,,,,,,
2033.0,Zerial 3,,,,,,,
2034.0,Zerial 3,,,,,,,
2035.0,Zerial 3,,,,,,,
2036.0,Zerial 3,2/20/25,70.0,569.0,425.0,4.9,521.0,641.0
2037.0,Zerial 3,,,,,,,
2038.0,Zerial 3,,,,,,,
2039.0,Medillin,12/9/24,63.0,1857.0,147.0,8.9,993.0,869.0
2040.0,Medillin,12/9/24,52.0,1754.0,214.0,7.0,658.0,776.0
2041.0,Medillin,12/9/24,8.0,1510.0,108.0,6.2,515.0,768.0
2042.0,Medillin,12/9/24,55.0,1759.0,199.0,7.4,696.0,930.0
2043.0,Medillin,12/9/24,41.0,2163.0,43.0,7.9,984.0,632.0
2044.0,Medillin,12/9/24,40.0,1751.0,351.0,8.4,562.0,1075.0
2045.0,Medillin,12/13/24,45.0,1460.0,215.0,5.9,730.0,524.0
2046.0,Medillin,12/13/24,8.0,1974.0,219.0,8.3,665.0,895.0
2047.0,Medillin,12/13/24,29.0,1816.0,186.0,7.3,306.0,871.0
2048.0,Medillin,12/13/24,39.0,1582.0,102.0,6.7,594.0,767.0
2049.0,Medillin,12/13/24,44.0,1704.0,164.0,6.7,556.0,853.0
2050.0,Medillin,12/13/24,1.0,1624.0,242.0,7.1,654.0,861.0
2051.0,Medillin,12/27/24,3.0,1774.0,278.0,7.6,890.0,723.0
2052.0,Medillin,12/27/24,43.0,1138.0,224.0,5.3,501.0,636.0
2053.0,Medillin,12/27/24,26.0,1285.0,320.0,6.8,852.0,642.0
2054.0,Medillin,12/16/24,13.0,1463.0,191.0,6.8,719.0,817.0
2055.0,Medillin,12/13/24,9.0,1996.0,182.0,8.5,621.0,1008.0
2056.0,Medillin,12/13/24,46.0,1619.0,269.0,7.0,667.0,881.0
2057.0,Medillin,2/24/25,54.0,1769.0,255.0,8.7,715.0,1200.0
2058.0,Medillin,2/21/25,62.0,1259.0,399.0,7.5,757.0,1135.0
2059.0,Medillin,2/8/25,27.0,1605.0,207.0,7.0,578.0,997.0
2060.0,Medillin,2/8/25,15.0,1456.0,201.0,6.5,611.0,735.0
2061.0,Medillin,2/7/25,11.0,1757.0,269.0,7.9,867.0,750.0
2062.0,Medillin,2/8/25,55.0,1637.0,137.0,6.5,652.0,730.0
2063.0,Medillin,2/10/25,19.0,1695.0,195.0,8.3,941.0,1090.0
2064.0,Medillin,2/7/25,64.0,1942.0,324.0,8.6,915.0,1027.0
2065.0,Medillin,2/13/25,20.0,1713.0,442.0,9.3,400.0,1405.0
2066.0,Medillin,2/7/25,7.0,1677.0,171.0,7.4,692.0,770.0
2067.0,Medillin,2/19/25,16.0,1824.0,161.0,7.5,555.0,745.0
2068.0,Medillin,2/21/25,19.0,1824.0,228.0,8.4,890.0,1020.0
2069.0,Medillin,2/8/25,23.0,1442.0,88.0,5.9,408.0,682.0
2070.0,Medillin,2/20/25,59.0,1262.0,328.0,6.1,804.0,688.0
2071.0,Medillin,2/20/25,8.0,2211.0,92.0,8.7,712.0,958.0
2072.0,Medillin,2/21/25,49.0,1320.0,360.0,6.5,562.0,772.0
2073.0,Medillin,2/20/25,27.0,1545.0,166.0,6.4,682.0,885.0
2074.0,Medillin,2/20/25,64.0,1633.0,465.0,8.3,954.0,1056.0
2075.0,Medillin,2/19/25,4.0,1711.0,152.0,7.4,547.0,740.0
2076.0,Medillin,2/20/25,10.0,1179.0,417.0,8.5,1080.0,1267.0
2077.0,Medillin,2/24/25,2.0,1951.0,106.0,7.0,537.0,797.0
2078.0,Medillin,2/26/25,35.0,1044.0,279.0,6.1,897.0,718.0
2079.0,Medillin,2/8/25,56.0,1507.0,259.0,7.1,555.0,929.0
2080.0,Medillin,2/7/25,62.0,1346.0,362.0,7.2,575.0,846.0
2081.0,Medillin,12/9/24,38.0,1399.0,232.0,7.2,947.0,794.0
2082.0,Medillin,12/10/24,35.0,1794.0,286.0,8.4,643.0,1014.0
2083.0,Medillin,12/9/24,50.0,1756.0,87.0,7.1,951.0,580.0
2084.0,Medillin,12/9/24,54.0,1989.0,253.0,9.1,737.0,1112.0
2085.0,Medillin,12/9/24,29.0,1997.0,169.0,8.0,800.0,759.0
2086.0,Medillin,12/9/24,18.0,2106.0,103.0,8.1,692.0,900.0
2087.0,Medillin,12/13/24,6.0,1877.0,159.0,8.0,807.0,767.0
2088.0,Medillin,12/13/24,26.0,1312.0,198.0,5.7,688.0,545.0
2089.0,Medillin,12/12/24,11.0,1340.0,171.0,5.9,369.0,772.0
2090.0,Medillin,12/13/24,7.0,1853.0,251.0,8.3,962.0,935.0
2091.0,Medillin,12/12/24,64.0,1531.0,204.0,6.2,603.0,697.0
2092.0,Medillin,12/13/24,31.0,1959.0,194.0,8.0,683.0,961.0
2093.0,Medillin,12/30/24,36.0,1633.0,231.0,7.3,539.0,964.0
2094.0,Medillin,12/27/24,65.0,1784.0,551.0,8.6,792.0,1000.0
2095.0,Medillin,12/30/24,44.0,1635.0,268.0,7.2,617.0,972.0
2096.0,Medillin,12/23/24,7.0,1872.0,258.0,9.3,685.0,883.0
2097.0,Medillin,12/27/24,14.0,1668.0,217.0,7.8,645.0,1127.0
2098.0,Medillin,12/30/24,35.0,1821.0,250.0,7.6,566.0,1007.0
2099.0,Medillin,,,,,,,
2100.0,Medillin,2/7/25,52.0,1862.0,281.0,7.7,611.0,952.0
2101.0,Medillin,2/7/25,8.0,1803.0,117.0,7.2,642.0,811.0
2102.0,Medillin,2/8/25,12.0,1392.0,379.0,6.1,505.0,763.0
2103.0,Medillin,2/10/25,59.0,1403.0,189.0,6.1,643.0,596.0
2104.0,Medillin,2/7/25,31.0,1853.0,116.0,8.1,616.0,1015.0
2105.0,Medillin,,,,,,,
2106.0,Medillin,,,,,,,
2107.0,Medillin,2/19/25,56.0,1525.0,193.0,6.5,515.0,904.0
2108.0,Medillin,2/21/25,18.0,1964.0,183.0,8.2,673.0,857.0
2109.0,Medillin,2/7/25,16.0,1693.0,272.0,7.3,639.0,875.0
2110.0,Medillin,2/25/25,1.0,1436.0,242.0,6.8,417.0,1129.0
2111.0,Medillin,,,,,,,
2112.0,Medillin,2/20/25,46.0,1612.0,255.0,7.6,626.0,895.0
2113.0,Medillin,2/7/25,22.0,2241.0,263.0,10.0,859.0,1185.0
2114.0,Medillin,2/20/25,7.0,1685.0,250.0,7.1,663.0,763.0
2115.0,Medillin,2/7/25,63.0,1701.0,368.0,8.5,576.0,1307.0
2116.0,Medillin,2/8/25,38.0,1777.0,240.0,7.9,828.0,915.0
2117.0,Medillin,2/20/25,34.0,1358.0,592.0,7.5,542.0,1082.0
2118.0,Medillin,2/20/25,30.0,2195.0,95.0,8.3,658.0,1011.0
2119.0,Medillin,2/8/25,39.0,2368.0,172.0,8.6,773.0,906.0
2120.0,Medillin,2/20/25,23.0,1599.0,119.0,6.3,474.0,755.0
2121.0,Medillin,2/20/25,11.0,2198.0,309.0,9.0,762.0,1185.0
2122.0,Medillin,2/20/25,31.0,1646.0,92.0,7.3,579.0,876.0
2123.0,Medillin,12/10/24,56.0,1153.0,439.0,6.9,688.0,913.0
2124.0,Medillin,12/6/24,3.0,1554.0,125.0,6.6,818.0,644.0
2125.0,Medillin,12/6/24,34.0,1387.0,169.0,6.6,687.0,793.0
2126.0,Medillin,12/6/24,22.0,1560.0,77.0,6.7,701.0,711.0
2127.0,Medillin,12/6/24,11.0,1376.0,151.0,6.0,656.0,655.0
2128.0,Medillin,12/6/24,4.0,1315.0,76.0,5.8,652.0,726.0
2129.0,Medillin,12/13/24,15.0,1344.0,176.0,6.0,779.0,548.0
2130.0,Medillin,12/12/24,5.0,1773.0,145.0,7.2,841.0,728.0
2131.0,Medillin,12/16/24,51.0,1130.0,318.0,6.1,518.0,1019.0
2132.0,Medillin,12/13/24,30.0,1820.0,179.0,7.4,707.0,967.0
2133.0,Medillin,12/12/24,63.0,1535.0,269.0,8.9,718.0,1420.0
2134.0,Medillin,12/12/24,24.0,1834.0,252.0,8.2,936.0,937.0
2135.0,Medillin,1/31/25,23.0,1425.0,514.0,7.7,856.0,899.0
2136.0,Medillin,12/19/24,1.0,2060.0,270.0,8.1,707.0,1014.0
2137.0,Medillin,12/19/24,3.0,1476.0,119.0,7.1,877.0,751.0
2138.0,Medillin,12/18/24,46.0,1448.0,230.0,7.4,818.0,968.0
2139.0,Medillin,12/18/24,63.0,1847.0,374.0,9.2,889.0,1214.0
2140.0,Medillin,12/19/24,2.0,1750.0,196.0,6.8,426.0,900.0
2141.0,Medillin,,,,,,,
2142.0,Medillin,2/7/25,65.0,1135.0,591.0,6.0,372.0,963.0
2143.0,Medillin,2/7/25,54.0,1209.0,287.0,7.2,642.0,811.0
2144.0,Medillin,2/7/25,6.0,1895.0,166.0,7.2,824.0,701.0
2145.0,Medillin,2/10/25,53.0,1284.0,451.0,7.8,1008.0,1223.0
2146.0,Medillin,2/20/25,6.0,1235.0,213.0,6.9,810.0,835.0
2147.0,Medillin,2/24/25,53.0,1170.0,626.0,8.2,793.0,921.0
2148.0,Medillin,2/20/25,12.0,945.0,505.0,6.5,817.0,758.0
2149.0,Medillin,2/19/25,3.0,1398.0,276.0,6.8,924.0,458.0
2150.0,Medillin,2/20/25,39.0,1524.0,272.0,8.7,889.0,1508.0
2151.0,Medillin,2/20/25,48.0,810.0,436.0,5.6,397.0,1031.0
2152.0,Medillin,2/8/25,18.0,2013.0,126.0,8.2,675.0,1098.0
2153.0,Medillin,2/24/25,9.0,1741.0,277.0,8.3,569.0,1226.0
2154.0,Medillin,2/20/25,17.0,1505.0,554.0,8.3,873.0,928.0
2155.0,Medillin,2/7/25,2.0,1825.0,203.0,7.4,472.0,941.0
2156.0,Medillin,2/20/25,65.0,1455.0,543.0,7.8,549.0,1004.0
2157.0,Medillin,2/6/25,65.0,557.0,387.0,4.7,320.0,852.0
2158.0,Medillin,2/7/25,5.0,844.0,402.0,6.3,738.0,1186.0
2159.0,Medillin,2/7/25,46.0,1704.0,231.0,6.9,619.0,758.0
2160.0,Medillin,2/7/25,26.0,817.0,284.0,6.3,754.0,926.0
2161.0,Medillin,2/7/25,1.0,1748.0,225.0,7.9,662.0,1001.0
2162.0,Medillin,2/7/25,3.0,1753.0,197.0,7.4,712.0,726.0
2163.0,Medillin,2/7/25,24.0,1507.0,174.0,6.8,556.0,954.0
2164.0,Medillin,2/10/25,9.0,1616.0,99.0,6.2,244.0,227.0
2165.0,Medillin,12/9/24,64.0,1350.0,127.0,6.6,729.0,932.0
2166.0,Medillin,12/9/24,33.0,1454.0,356.0,6.5,797.0,570.0
2167.0,Medillin,12/9/24,6.0,1660.0,130.0,6.7,685.0,687.0
2168.0,Medillin,12/6/24,15.0,1190.0,168.0,5.8,751.0,578.0
2169.0,Medillin,12/6/24,16.0,688.0,253.0,5.8,917.0,840.0
2170.0,Medillin,12/6/24,5.0,1032.0,283.0,6.6,728.0,911.0
2171.0,Medillin,12/13/24,18.0,1456.0,249.0,7.5,668.0,1199.0
2172.0,Medillin,12/13/24,2.0,1378.0,177.0,5.7,428.0,782.0
2173.0,Medillin,12/13/24,56.0,1220.0,272.0,5.4,504.0,625.0
2174.0,Medillin,12/13/24,55.0,1589.0,161.0,6.5,566.0,793.0
2175.0,Medillin,12/13/24,58.0,581.0,398.0,5.3,544.0,1072.0
2176.0,Medillin,12/13/24,61.0,1205.0,151.0,5.6,616.0,657.0
2177.0,Medillin,12/18/24,11.0,1200.0,289.0,6.4,708.0,869.0
2178.0,Medillin,12/19/24,65.0,1153.0,258.0,7.3,1036.0,942.0
2179.0,Medillin,12/18/24,29.0,1341.0,325.0,7.1,462.0,1178.0
2180.0,Medillin,12/18/24,37.0,1939.0,138.0,8.2,778.0,1012.0
2181.0,Medillin,12/17/24,5.0,1313.0,174.0,5.8,401.0,585.0
2182.0,Medillin,12/20/24,43.0,1251.0,368.0,6.1,608.0,824.0
2183.0,Medillin,1/7/25,52.0,1438.0,278.0,7.0,592.0,1075.0
2184.0,Medillin,1/7/25,40.0,1355.0,349.0,6.9,479.0,931.0
2185.0,Medillin,1/7/25,30.0,1749.0,147.0,8.9,760.0,1377.0
2186.0,Medillin,1/7/25,26.0,1476.0,240.0,6.8,871.0,540.0
2187.0,Medillin,1/9/25,9.0,1858.0,112.0,7.4,576.0,873.0
2188.0,Medillin,1/7/25,2.0,1399.0,176.0,6.4,383.0,1050.0
2189.0,Medillin,1/9/25,13.0,1432.0,175.0,6.9,807.0,999.0
2190.0,Medillin,1/7/25,28.0,606.0,366.0,6.0,558.0,1063.0
2191.0,Medillin,1/9/25,1.0,1959.0,251.0,8.6,556.0,1102.0
2192.0,Medillin,1/7/25,24.0,1567.0,296.0,6.9,587.0,820.0
2193.0,Medillin,1/9/25,6.0,1565.0,189.0,6.8,714.0,660.0
2194.0,Medillin,1/7/25,16.0,1058.0,121.0,5.8,533.0,1010.0
2195.0,Medillin,1/6/25,34.0,809.0,256.0,6.4,729.0,1060.0
2196.0,Medillin,1/10/25,62.0,1182.0,528.0,7.4,769.0,1101.0
2197.0,Medillin,1/9/25,8.0,1873.0,190.0,7.9,711.0,1040.0
2198.0,Medillin,1/7/25,46.0,1559.0,290.0,7.7,843.0,953.0
2199.0,Medillin,1/9/25,57.0,1657.0,275.0,7.1,600.0,955.0
2200.0,Medillin,1/7/25,11.0,1683.0,307.0,8.7,710.0,988.0
2201.0,Medillin,2/11/25,31.0,1587.0,271.0,9.8,669.0,1844.0
2202.0,Medillin,2/20/25,55.0,823.0,277.0,5.7,508.0,1080.0
2203.0,Medillin,2/19/25,5.0,1340.0,153.0,6.8,797.0,1031.0
2204.0,Medillin,2/8/25,10.0,1136.0,367.0,7.2,706.0,1122.0
2205.0,Medillin,2/7/25,4.0,1627.0,125.0,7.2,495.0,950.0
2206.0,Medillin,2/7/25,29.0,1416.0,157.0,6.0,520.0,735.0
2207.0,Medillin,12/10/24,32.0,1400.0,435.0,8.9,506.0,1685.0
2208.0,Medillin,12/11/24,62.0,1150.0,299.0,6.4,659.0,1051.0
2209.0,Medillin,12/9/24,14.0,2294.0,123.0,8.8,861.0,908.0
2210.0,Medillin,12/6/24,58.0,1495.0,288.0,6.7,570.0,907.0
2211.0,Medillin,12/6/24,7.0,1555.0,159.0,6.6,636.0,694.0
2212.0,Medillin,12/9/24,43.0,1739.0,243.0,7.2,651.0,772.0
2213.0,Medillin,12/16/24,40.0,1677.0,369.0,8.1,672.0,1135.0
2214.0,Medillin,12/12/24,36.0,1431.0,201.0,5.9,549.0,777.0
2215.0,Medillin,12/13/24,16.0,1538.0,313.0,7.3,688.0,1095.0
2216.0,Medillin,12/13/24,42.0,1721.0,452.0,8.6,932.0,1011.0
2217.0,Medillin,12/13/24,38.0,1094.0,304.0,7.6,993.0,1099.0
2218.0,Medillin,12/13/24,22.0,1474.0,184.0,7.2,737.0,969.0
2219.0,Medillin,12/19/24,27.0,1599.0,421.0,7.6,651.0,949.0
2220.0,Medillin,12/19/24,16.0,1702.0,168.0,6.8,610.0,787.0
2221.0,Medillin,12/19/24,18.0,1417.0,155.0,6.2,483.0,843.0
2222.0,Medillin,12/19/24,9.0,1637.0,178.0,6.8,494.0,902.0
2223.0,Medillin,12/20/24,58.0,1018.0,559.0,6.8,613.0,1135.0
2224.0,Medillin,12/20/24,55.0,1626.0,350.0,7.6,705.0,1073.0
2225.0,Medillin,1/22/25,19.0,1424.0,111.0,7.2,853.0,840.0
2226.0,Medillin,12/30/24,33.0,1228.0,284.0,5.7,366.0,781.0
2227.0,Medillin,12/27/24,9.0,1340.0,154.0,6.1,479.0,962.0
2228.0,Medillin,12/27/24,64.0,1618.0,397.0,7.7,725.0,828.0
2229.0,Medillin,12/27/24,41.0,1130.0,243.0,7.2,768.0,1173.0
2230.0,Medillin,,,,,,,
2231.0,Medillin,1/10/25,5.0,1555.0,232.0,7.1,828.0,744.0
2232.0,Medillin,1/7/25,48.0,1562.0,373.0,7.8,585.0,1022.0
2233.0,Medillin,1/7/25,14.0,1641.0,193.0,7.8,650.0,1211.0
2234.0,Medillin,1/7/25,55.0,1365.0,130.0,5.5,458.0,753.0
2235.0,Medillin,1/7/25,50.0,1560.0,228.0,7.5,1035.0,688.0
2236.0,Medillin,1/6/25,38.0,1452.0,178.0,7.1,799.0,888.0
2237.0,Medillin,1/7/25,31.0,2148.0,143.0,8.8,626.0,1193.0
2238.0,Medillin,1/7/25,60.0,886.0,290.0,5.8,590.0,953.0
2239.0,Medillin,1/9/25,27.0,1010.0,406.0,6.4,742.0,1018.0
2240.0,Medillin,1/7/25,56.0,1196.0,319.0,7.0,605.0,1088.0
2241.0,Medillin,1/7/25,67.0,1553.0,192.0,8.1,775.0,1106.0
2242.0,Medillin,1/9/25,66.0,1885.0,134.0,7.9,489.0,1042.0
2243.0,Medillin,1/7/25,33.0,1566.0,392.0,7.4,640.0,938.0
2244.0,Medillin,1/7/25,7.0,1370.0,182.0,6.8,670.0,799.0
2245.0,Medillin,1/6/25,4.0,1826.0,111.0,7.8,613.0,1041.0
2246.0,Medillin,1/7/25,65.0,1515.0,278.0,7.0,778.0,765.0
2247.0,Medillin,1/7/25,39.0,2260.0,172.0,8.8,697.0,981.0
2248.0,Medillin,1/7/25,3.0,1343.0,276.0,7.0,842.0,877.0
2249.0,Medillin,12/9/24,48.0,1812.0,161.0,7.5,743.0,751.0
2250.0,Medillin,12/6/24,24.0,1184.0,200.0,6.8,697.0,1040.0
2251.0,Medillin,12/10/24,57.0,1301.0,489.0,7.3,676.0,962.0
2252.0,Medillin,12/9/24,13.0,1831.0,261.0,8.1,1039.0,522.0
2253.0,Medillin,12/6/24,31.0,1591.0,84.0,6.7,594.0,712.0
2254.0,Medillin,12/6/24,1.0,1252.0,183.0,5.6,441.0,841.0
2255.0,Medillin,12/13/24,41.0,2191.0,83.0,8.8,921.0,889.0
2256.0,Medillin,12/12/24,62.0,1051.0,317.0,5.8,453.0,837.0
2257.0,Medillin,12/12/24,52.0,1612.0,212.0,6.7,623.0,686.0
2258.0,Medillin,12/16/24,65.0,1666.0,280.0,8.3,871.0,1060.0
2259.0,Medillin,12/12/24,14.0,1831.0,193.0,8.5,681.0,1133.0
2260.0,Medillin,12/12/24,54.0,1600.0,265.0,7.9,607.0,1070.0
2261.0,Medillin,12/19/24,8.0,1861.0,199.0,7.4,595.0,879.0
2262.0,Medillin,12/20/24,35.0,1628.0,372.0,8.5,813.0,1204.0
2263.0,Medillin,12/19/24,14.0,1498.0,218.0,7.2,762.0,991.0
2264.0,Medillin,12/18/24,62.0,767.0,381.0,6.4,600.0,1264.0
2265.0,Medillin,12/18/24,45.0,1233.0,481.0,7.6,1053.0,1032.0
2266.0,Medillin,12/19/24,33.0,823.0,455.0,5.8,508.0,884.0
2267.0,Medillin,12/23/24,5.0,1593.0,282.0,7.5,821.0,760.0
2268.0,Medillin,12/30/24,30.0,1960.0,113.0,7.9,618.0,981.0
2269.0,Medillin,12/23/24,49.0,763.0,381.0,5.0,354.0,912.0
2270.0,Medillin,12/27/24,29.0,1895.0,266.0,7.5,520.0,852.0
2271.0,Medillin,12/27/24,54.0,1814.0,353.0,8.9,665.0,1274.0
2272.0,Medillin,12/23/24,27.0,1047.0,310.0,6.7,688.0,1029.0
2273.0,Medillin,12/30/24,48.0,1527.0,350.0,7.5,524.0,1009.0
2274.0,Medillin,12/23/24,11.0,1715.0,336.0,8.8,542.0,1399.0
2275.0,Medillin,12/27/24,6.0,2051.0,250.0,8.0,800.0,868.0
2276.0,Medillin,12/30/24,40.0,1464.0,334.0,7.0,640.0,965.0
2277.0,Medillin,12/27/24,4.0,1974.0,76.0,7.7,598.0,1080.0
2278.0,Medillin,12/30/24,37.0,1576.0,199.0,6.7,525.0,901.0
2279.0,Medillin,1/3/25,58.0,952.0,407.0,5.5,580.0,847.0
2280.0,Medillin,12/30/24,50.0,1714.0,196.0,7.8,1045.0,663.0
2281.0,Medillin,12/20/24,45.0,1462.0,163.0,6.7,859.0,584.0
2282.0,Medillin,12/27/24,23.0,1374.0,217.0,6.0,530.0,670.0
2283.0,Medillin,12/20/24,34.0,965.0,220.0,5.4,642.0,785.0
2284.0,Medillin,12/30/24,32.0,1582.0,118.0,6.1,352.0,864.0
2285.0,Medillin,12/23/24,63.0,1462.0,369.0,9.0,835.0,1539.0
2286.0,Illemonati,1/28/25,50.0,636.0,109.0,4.1,631.0,684.0
2287.0,Illemonati,1/28/25,48.0,710.0,124.0,4.1,401.0,835.0
2288.0,Illemonati,1/28/25,23.0,830.0,77.0,4.1,372.0,836.0
2289.0,Illemonati,2/10/25,16.0,752.0,139.0,5.3,476.0,1197.0
2290.0,Illemonati,2/8/25,22.0,950.0,225.0,6.3,309.0,1372.0
2291.0,Illemonati,1/28/25,2.0,887.0,171.0,5.1,227.0,1137.0
2292.0,Illemonati,1/28/25,16.0,855.0,186.0,5.9,722.0,1000.0
2293.0,Illemonati,2/10/25,54.0,671.0,185.0,4.5,352.0,1120.0
2294.0,Illemonati,,,,,,,
2295.0,Illemonati,,,,,,,
2296.0,Illemonati,1/28/25,39.0,634.0,135.0,5.3,424.0,1188.0
2297.0,Illemonati,1/27/25,22.0,1025.0,145.0,6.1,433.0,1407.0
2298.0,Illemonati,1/29/25,55.0,784.0,127.0,5.1,421.0,1001.0
2299.0,Illemonati,1/28/25,38.0,933.0,44.0,5.2,570.0,1020.0
2300.0,Illemonati,,,,,,,
2301.0,Illemonati,1/28/25,5.0,806.0,214.0,5.6,671.0,1004.0
2302.0,Illemonati,1/28/25,21.0,976.0,123.0,5.8,376.0,1411.0
2303.0,Illemonati,,,,,,,
2304.0,Illemonati,,,,,,,
2305.0,Illemonati,1/22/25,65.0,1127.0,291.0,7.6,512.0,1673.0
2306.0,Illemonati,1/22/25,7.0,685.0,258.0,4.6,595.0,801.0
2307.0,Illemonati,2/10/25,39.0,953.0,178.0,6.6,655.0,1338.0
2308.0,Illemonati,,,,,,,
2309.0,Illemonati,,,,,,,
2310.0,Illemonati,,,,,,,
2311.0,Illemonati,,,,,,,
2312.0,Illemonati,2/10/25,22.0,824.0,150.0,5.5,439.0,1349.0
2313.0,Illemonati,2/10/25,64.0,740.0,155.0,5.2,444.0,1158.0
2314.0,Illemonati,,,,,,,
2315.0,Illemonati,1/29/25,56.0,788.0,251.0,5.1,318.0,1169.0
2316.0,Illemonati,1/28/25,27.0,877.0,228.0,6.5,375.0,1480.0
2317.0,Illemonati,2/10/25,50.0,931.0,174.0,6.0,742.0,1141.0
2318.0,Illemonati,2/11/25,52.0,839.0,204.0,5.7,467.0,937.0
2319.0,Illemonati,1/23/25,33.0,797.0,130.0,4.5,358.0,1098.0
2320.0,Illemonati,1/22/25,8.0,775.0,126.0,4.9,336.0,1060.0
2321.0,Illemonati,1/30/25,17.0,978.0,133.0,5.1,793.0,746.0
